0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
